PlanetaryMassJpt,RadiusJpt,PeriodDays,SemiMajorAxisAU,Eccentricity,SurfaceTempK,HostStarMassSlrMass,HostStarRadiusSlrRad,HostStarMetallicity,HostStarTempK,PlanetDensity,HostStarLuminosity
,0.13032,19.738286,,,,,1.188,,5905.0,0.7459852430555557,1715981056202962.8
0.854,1.483,2.5199464,0.03889,0.0,1644.3,1.24,1.47,0.23,6160.0,0.2618390506034647,3111411969921023.5
0.865,,19.382,0.154,0.046,,1.29,1.67,0.01,6255.0,0.7459852430555557,4269157707349868.0
5.13,,931.0,2.03,0.12,,1.29,1.67,0.01,6255.0,0.7459852430555557,4269157707349868.0
0.019503,0.561818,240.503,0.7877,0.0379,,,,,,0.109980191769107,1058782497621550.0
1.54,,121.71,,0.35,,1.35,21.8,-0.02,4284.0,0.7459852430555557,1.6007032836655066e+17
,0.154,108.593329,,,,0.92,0.93,-0.26,5798.0,0.7459852430555557,977414418214752.4
0.92,1.83,1.809886,0.033,,2160.0,1.46,1.73,0.23,6250.0,0.1501186181842272,4566802978515625.0
,0.34356,96.101141,,,,,1.037,,5796.0,0.7459852430555557,1213587291604382.5
,0.37819,265.469335,,,,,1.037,,5796.0,0.7459852430555557,1213587291604382.5
0.059,0.565,4.234516,0.0479,0.124,907.4,0.816,0.788,-0.04,5079.0,0.3271196765950723,413204731903595.4
3.15,,3658.0,4.74,0.22,139.5,0.95,1.36,-0.02,5926.0,0.7459852430555557,2280995378281322.0
,0.071,3.78470649,,,,1.17,1.23,0.12,6138.0,0.7459852430555557,2147423785934088.8
,0.22327,5.715442,,,,0.789,0.842,,5228.0,0.7459852430555557,529622587363187.9
,0.18135,20.026218,,,,0.789,0.842,,5228.0,0.7459852430555557,529622587363187.9
,0.176,12.05707239,,,,0.93,0.86,0.01,5478.0,0.7459852430555557,666016539219118.1
,0.113,1.796302,,,,1.03,0.863,,5580.0,0.7459852430555557,722035227876654.2
,0.12485,3.468095,,,,1.03,0.863,,5580.0,0.7459852430555557,722035227876654.2
,0.1212,5.914323,,,,1.03,0.863,,5580.0,0.7459852430555557,722035227876654.2
,0.1613,29.221289,,,,1.03,0.863,,5580.0,0.7459852430555557,722035227876654.2
1.38,,88.9,0.46,0.05,,1.3,5.87,-0.03,4805.0,0.7459852430555557,1.8367488242500496e+16
5.98,,2131.8,3.82,0.17,,1.3,5.87,-0.03,4805.0,0.7459852430555557,1.8367488242500496e+16
,0.074,3.6146051,,,,1.06,1.27,0.04,5880.0,0.7459852430555557,1928043136422144.0
,0.08,2.78815679,,,,1.13,1.18,0.01,6126.0,0.7459852430555557,1960974672674184.0
,0.092,4.13827595,,,,1.13,1.18,0.01,6126.0,0.7459852430555557,1960974672674184.0
,0.136695,1.565409,0.067,,,0.22,0.24,-0.3,3359.0,0.7459852430555557,7332676050825.273
,0.101155,3.036179,0.104,,,0.22,0.24,-0.3,3359.0,0.7459852430555557,7332676050825.273
,0.123026,5.148921,0.147,,,0.22,0.24,-0.3,3359.0,0.7459852430555557,7332676050825.273
,0.274,91.080482,,,,0.96,0.94,0.01,5659.0,0.7459852430555557,906180021203766.6
9.4,,536.6,1.29,0.35,,1.0,38.0,-0.49,4052.5,0.7459852430555557,3.89456796590944e+17
,0.21142,13.093921,,,,0.898,1.194,,5740.0,0.7459852430555557,1547591098911903.2
,0.1613,4.915379,,,,0.898,1.194,,5740.0,0.7459852430555557,1547591098911903.2
0.0409,,15.819,0.101,0.08,,0.53,,,3542.0,0.7459852430555557,1058782497621550.0
,0.32807,2.422082,,,,0.918,0.839,,5595.0,0.7459852430555557,689801739348725.0
,0.08384,4.125103,,,,0.918,0.839,,5595.0,0.7459852430555557,689801739348725.0
,0.178,11.41928253,,,,0.67,0.63,-0.17,4435.0,0.7459852430555557,153552041762738.06
,0.24,26.41045478,,,,0.86,0.82,-0.03,5301.0,0.7459852430555557,530956475359751.4
,0.095,23.955378,,,,0.79,0.75,-0.02,4939.0,0.7459852430555557,334717663627035.6
,0.139,14.5564533,,,,1.2,1.3,0.04,6229.0,0.7459852430555557,2544251434832673.0
,0.271,11.59822172,,,,0.51,0.49,-0.02,3701.0,0.7459852430555557,45047272476567.72
,0.079,1.49514952,,,,1.09,1.15,0.03,6019.0,0.7459852430555557,1735773501137009.2
12.0,1.55,,,,1750.0,,,-0.64,4875.0,3.222449733140881,1058782497621550.0
,1.019,15.3587684,,,,0.91,0.88,0.0,5444.0,0.7459852430555557,680201852570764.9
,0.239,38.6519976,,,,0.91,0.88,0.0,5444.0,0.7459852430555557,680201852570764.9
14.0,,,,,2350.0,0.057,,,2700.0,0.7459852430555557,1058782497621550.0
,0.25243,16.514043,,,,0.96,0.89,,5526.0,0.7459852430555557,738624205112261.9
,0.25243,30.133001,,,,0.96,0.89,,5526.0,0.7459852430555557,738624205112261.9
,0.1212,4.790936,,,,0.96,0.89,,5526.0,0.7459852430555557,738624205112261.9
,0.25243,99.640161,,,,0.96,0.89,,5526.0,0.7459852430555557,738624205112261.9
,1.286,3.2432598,,,,1.07,1.09,0.04,5958.0,0.7459852430555557,1497114412936539.0
,0.263,11.51516988,,,,0.85,0.8,0.07,5107.0,0.7459852430555557,435354868441344.8
,0.209,5.99185702,,,,1.29,1.65,0.05,6237.0,0.7459852430555557,4119750021052257.0
,0.213,2.82019241,,,,1.04,1.04,-0.03,5913.0,0.7459852430555557,1322203171646730.5
,0.127,23.12748644,,,,1.08,1.08,0.05,5975.0,0.7459852430555557,1486617187055625.2
0.645,,2651.0,3.51,0.4,,0.82,0.743,-0.07,5135.0,0.7459852430555557,383830444768337.9
2.06,1.454,1.8468372,0.0313,0.0,1825.6,1.24,1.31,,6400.0,0.6701530535622783,2879138037760000.5
,0.135,25.369116,,,,1.23,1.38,0.12,6210.0,0.7459852430555557,2832204271897763.5
5.9,,127.58,0.614,0.05,877.6,1.9,10.1,0.26,4908.0,0.7459852430555557,5.919172052466698e+16
2.6,,520.0,1.57,0.68,530.8,1.9,10.1,0.26,4908.0,0.7459852430555557,5.919172052466698e+16
2.7,,184.02,0.81,0.0,,2.1,13.0,-0.359,4753.0,0.7459852430555557,8.62497732108357e+16
,0.19,82.304003,,,,0.85,0.81,-0.17,5393.0,0.7459852430555557,554998384421005.75
,0.145,12.06222443,,,,0.94,0.93,0.0,5594.0,0.7459852430555557,846946046799812.9
,0.256,21.21708973,,,,1.08,1.1,0.04,5967.0,0.7459852430555557,1533944058864484.8
0.685,1.242,3.35524,0.0465,0.067,1495.0,1.191,1.317,-0.16,6329.0,0.3575409452445574,2782991837943492.0
,0.3144,14.749049,0.124,0.02,,1.183,1.411,0.27,5851.0,0.7459852430555557,2333320625092896.0
,0.16495,4.901425,0.0597,0.02,,1.183,1.411,0.27,5851.0,0.7459852430555557,2333320625092896.0
,0.14216,3.179997,0.0448,0.02,,1.183,1.411,0.27,5851.0,0.7459852430555557,2333320625092896.0
,0.09751,7.958203,0.0825,0.14,,1.183,1.411,0.27,5851.0,0.7459852430555557,2333320625092896.0
5.78,,139.35,0.53,0.076,,1.01,9.09,-0.5,4830.0,0.7459852430555557,4.49693167882094e+16
,0.214,4.49876092,,,,1.03,1.05,0.01,5887.0,0.7459852430555557,1324203530365095.5
,0.18773,27.014976,,,,1.104,1.224,,5949.0,0.7459852430555557,1876457408490008.0
,0.12667,12.509529,,,,1.104,1.224,,5949.0,0.7459852430555557,1876457408490008.0
,0.08111,1.937055,,,,0.575,0.485,,3944.0,0.7459852430555557,56915571662541.72
,0.10389,7.061149,,,,0.575,0.485,,3944.0,0.7459852430555557,56915571662541.72
6.8,,4951.0,5.6,0.85,,1.0,1.0,0.02,5759.0,0.7459852430555557,1099988928898561.0
,0.209,33.8678531,,,,0.77,0.72,0.12,4673.0,0.7459852430555557,247199801089499.7
,0.211,10.99469878,,,,0.71,0.68,0.06,4445.0,0.7459852430555557,180511504798849.03
,0.315,148.4603382,,,,0.87,0.83,-0.04,5335.0,0.7459852430555557,558076685768785.5
0.0040894108,,1.17766,0.0222,0.05,1915.3,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.0408941,,5.75973,0.0641,0.07,1128.3,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.00597683,,9.655,0.0904,0.05,950.0,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.03743383,,16.354,0.1284,0.11,796.3,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.078642,,49.75,0.27,0.01,549.9,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.01604307,,67.55,0.33,0.07,497.2,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.0717219,,122.88,0.494,0.13,406.5,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.06920541,,596.0,1.415,0.03,239.0,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
0.206987,,2300.0,3.49,0.18,154.9,1.06,,0.08,5911.0,0.7459852430555557,1058782497621550.0
,0.21598,20.678772,,,,1.057,1.304,,5867.0,0.7459852430555557,2014742443853848.8
,0.19137,9.600001,,,,1.057,1.304,,5867.0,0.7459852430555557,2014742443853848.8
,0.09295,2.024823,,,,1.057,1.304,,5867.0,0.7459852430555557,2014742443853848.8
1.5,,689.0,1.48,0.0,408.1,0.927,2.8,-0.46,5155.0,0.7459852430555557,5536441828852899.0
,0.1212,5.885273,,,,1.154,1.235,,6075.0,0.7459852430555557,2077394819537197.5
,0.12303,10.104665,,,,1.154,1.235,,6075.0,0.7459852430555557,2077394819537197.5
,0.137,19.76172042,,,,0.78,0.74,-0.4,5328.0,0.7459852430555557,441286157125523.9
,0.054,0.69384285,,,,0.96,0.94,0.01,5589.0,0.7459852430555557,862168488373828.9
1.99,,380.85,0.947,0.75,,0.78,0.79,0.04,4795.0,0.7459852430555557,329919988608150.1
0.0151,0.15,0.853585,0.0172,0.0,1666.1,0.93,0.87,0.03,5313.0,4.474074074074075,603111721212389.0
0.0264,,3.698,0.046,0.0,1018.8,0.93,0.87,0.03,5313.0,0.7459852430555557,603111721212389.0
30.0,1.3,8686.0,4.48,0.0,,0.13,0.11,,2350.0,13.654984069185252,369025875625.0
3.06,,1260.0,2.198,0.256,,0.89,1.04,0.03,5317.0,0.7459852430555557,864436945040329.4
,0.18135,4.302149,,,,0.853,0.749,,5333.0,0.7459852430555557,453784826633057.2
,0.11574,3.137873,,,,0.853,0.749,,5333.0,0.7459852430555557,453784826633057.2
,0.465,18.00931444,,,,0.93,0.9,-0.04,5575.0,0.7459852430555557,782464252816406.2
,0.226,5.15448442,,,,0.89,0.86,-0.01,5441.0,0.7459852430555557,648204148388615.4
0.92,1.327,2.977641,0.0431,0.0,1510.0,1.207,1.296,0.18,5740.0,0.3937087426162702,1823297651848028.0
,0.189,18.45847097,,,,0.85,0.81,-0.06,5261.0,0.7459852430555557,502624026489669.7
11.0,,,,,1800.0,1.5,,,6516.0,0.7459852430555557,1058782497621550.0
0.85,1.28,2.916243,0.0426,0.0142,1504.3,1.22,1.56,0.41,5638.0,0.4053115844726562,2458948782205313.0
14.5,,448.2,1.186,0.666,276.2,1.22,1.56,0.41,5638.0,0.7459852430555557,2458948782205313.0
,0.212,10.21420496,,,,1.14,1.29,0.23,5896.0,0.7459852430555557,2010987263417385.2
,0.2,21.169619,,0.18,,0.61,0.59,,3880.0,0.7459852430555557,78891629353215.98
,0.291,105.3033148,,,,0.97,0.91,0.01,5637.0,0.7459852430555557,836132152257801.1
,0.243,110.96546,,,,0.73,0.69,-0.06,4644.0,0.7459852430555557,221445584816368.62
,0.12758,4.580358,,,,0.914,0.801,,5105.0,0.7459852430555557,435760657807905.1
,0.13852,2.248329,,,,0.914,0.801,,5105.0,0.7459852430555557,435760657807905.1
,0.11027,6.766888,,,,0.914,0.801,,5105.0,0.7459852430555557,435760657807905.1
5.59,,1560.0,2.8,0.16,,1.17,7.83,-0.15,4670.0,0.7459852430555557,2.916023679783397e+16
0.941,1.43,2.1061607,0.03166,0.0,,0.955,0.98,0.25,5380.0,0.3217966443552047,804602271022143.9
,0.07,4.29264638,,,,0.93,0.89,0.01,5521.0,0.7459852430555557,735954562210236.6
,0.24514,13.193242,,,,1.12,1.107,,6282.0,0.7459852430555557,1908477173967953.2
,0.13305,4.425391,,,,1.12,1.107,,6282.0,0.7459852430555557,1908477173967953.2
,0.133,16.75255007,,,,0.77,0.72,0.06,4712.0,0.7459852430555557,255556022423283.28
,0.19,9.59070716,,,,0.88,0.85,-0.06,5431.0,0.7459852430555557,628574940010189.9
0.208,,,,,,,,,5460.0,0.7459852430555557,1058782497621550.0
,0.589,1320.1,,,,0.98,1.52,-0.5,6258.0,0.7459852430555557,3543475310582583.5
,0.21,13.22713379,,,,0.84,0.8,-0.03,5178.0,0.7459852430555557,460074495306148.0
,0.326,198.7112502,,,,0.84,0.8,-0.03,5178.0,0.7459852430555557,460074495306148.0
,0.15948,13.821375,,,,0.841,0.636,,4984.0,0.7459852430555557,249589531536596.75
,0.10115,30.950851,,,,0.841,0.636,,4984.0,0.7459852430555557,249589531536596.75
,0.06653,3.410493,,,,0.841,0.636,,4984.0,0.7459852430555557,249589531536596.75
2.13,,6.1335,0.07,0.309,1408.2,1.23,,0.1,5600.0,0.7459852430555557,1058782497621550.0
,0.227,40.1099547,,,,0.95,0.93,0.0,5647.0,0.7459852430555557,879502438782576.8
0.67,1.3,3.234723,0.04567,0.0,1374.1,1.05,1.29,0.34,5640.0,0.3049613108784706,1683820670259456.2
,0.153,4.7,0.0529,,,0.892,0.946,,5523.0,0.7459852430555557,832688267817545.5
,0.268,7.171,0.0701,,,0.892,0.946,,5523.0,0.7459852430555557,832688267817545.5
1.462,1.358,2.70339,0.04126,0.0,1667.7,1.282,1.482,0.047,6304.0,0.5837784549551064,3468655951236399.5
,0.165,76.957857,,,,0.96,0.94,0.02,5656.0,0.7459852430555557,904259979456362.8
0.157,,,2.0,,,0.38,,,5150.0,0.7459852430555557,1058782497621550.0
,0.1423,0.959627,,,,0.88,,0.0,5367.0,0.7459852430555557,1058782497621550.0
,0.258,29.8452,,,,0.88,,0.0,5367.0,0.7459852430555557,1058782497621550.0
,0.292,29.91136794,,,,0.99,0.97,0.09,5672.0,0.7459852430555557,973841677780274.8
20.0,,1058.8,2.55,0.61,,1.93,5.34,0.29,5020.0,0.7459852430555557,1.8109121503058496e+16
,0.24332,16.568087,,,,0.801,0.785,,5265.0,0.7459852430555557,473513990861846.4
,0.22509,47.332773,,,,0.801,0.785,,5265.0,0.7459852430555557,473513990861846.4
3.09,,,4.4,,,0.62,,,,0.7459852430555557,1058782497621550.0
3.86,,325.81,0.97,0.334,245.9,1.13,0.99,0.32,5559.0,0.7459852430555557,935959561649449.2
1.88,,2.14609,0.03184,0.017,,0.935,0.827,0.18,5300.0,0.7459852430555557,539652877984900.0
7.95,,5300.0,5.8,0.7,,0.935,0.827,0.18,5300.0,0.7459852430555557,539652877984900.0
1.222,1.464,1.8209933,0.03199,0.0,,1.317,1.433,0.21,6300.0,0.3894466529830283,3234853213092900.5
,0.222,3.10550819,,,,0.86,0.79,0.21,5009.0,0.7459852430555557,392878541918472.8
9.76,,1125.7,2.36,0.1,,1.35,11.47,-0.13,4700.0,0.7459852430555557,6.419752240729e+16
,0.244,153.979578,,,,0.95,0.93,-0.03,5655.0,0.7459852430555557,884496938753295.6
,0.27704,15.163161,,,,1.1,1.126,,6326.0,0.7459852430555557,2030455759628100.8
,0.24879,10.043686,,,,1.1,1.126,,6326.0,0.7459852430555557,2030455759628100.8
,0.467,124.4198398,,,,0.85,0.81,-0.09,5324.0,0.7459852430555557,527135451639462.0
0.73,1.19,3.2588321,0.04217,0.066,,,,,,0.4331935443480407,1058782497621550.0
0.917,,6.0881,,0.086,,0.734,0.656,0.13,4503.0,0.7459852430555557,176935699197594.2
3.6,0.451,5.42513,0.0409,0.0,,0.54,1.06,,3540.0,39.24396458620275,176451265982016.03
,0.147,10.10769068,,,,0.97,0.94,0.08,5608.0,0.7459852430555557,873952294743914.9
,0.1193806,5.714932,0.0553,,750.0,0.69,0.63,-0.37,4925.0,0.7459852430555557,233510298089414.1
,0.049210359,12.4417,0.0929,,578.0,0.69,0.63,-0.37,4925.0,0.7459852430555557,233510298089414.1
,0.177704,18.16406,0.12,,510.0,0.69,0.63,-0.37,4925.0,0.7459852430555557,233510298089414.1
,0.14671977,122.3874,0.427,,270.0,0.69,0.63,-0.37,4925.0,0.7459852430555557,233510298089414.1
,0.12849371,267.291,0.718,,208.0,0.69,0.63,-0.37,4925.0,0.7459852430555557,233510298089414.1
,0.083,30.8609366,,,,0.93,0.86,-0.18,5686.0,0.7459852430555557,773079796934173.6
,0.275,26.39435646,,,,0.8,0.76,-0.04,5021.0,0.7459852430555557,367103115335404.25
,0.252,86.1150888,,,,0.95,0.92,-0.04,5664.0,0.7459852430555557,871101242941007.5
,0.194,9.46781405,,,,0.49,0.46,-0.01,3631.0,0.7459852430555557,36780756629561.69
,0.113,0.89304124,,,,0.49,0.46,-0.01,3631.0,0.7459852430555557,36780756629561.69
2.4,,357.8,1.1,0.09,,1.5,11.4,0.36,4538.2,0.7459852430555557,5.512444482303818e+16
,0.058,0.91614077,,,,0.7,0.67,-0.03,4439.0,0.7459852430555557,174297109726871.84
,0.261,34.8538276,,,,1.03,1.03,0.0,5888.0,0.7459852430555557,1275104136813504.0
,0.258,22.36656079,,,,0.91,0.88,-0.01,5518.0,0.7459852430555557,717946576406311.0
0.82,,2288.0,2.41,0.21,,0.357,0.38,0.3,3370.0,0.7459852430555557,18624593246884.0
1.31,1.525,3.0801716,0.04881,,2087.0,1.635,1.645,-0.018,7454.0,0.3693701234905125,8353901653997875.0
,0.168,4.34728553,,,,0.94,0.91,-0.04,5611.0,0.7459852430555557,820812306934644.9
,0.258628,17.833648,0.1226,0.17,,1.214,1.352,,6273.0,0.7459852430555557,2830443781799222.0
10.7,,882.6,2.31,0.26,,2.09,20.9,0.14,4445.0,0.7459852430555557,1.70521692065712e+17
3.1,,130.0,0.64,0.44,,2.09,20.9,0.14,4445.0,0.7459852430555557,1.70521692065712e+17
,0.191,31.0571618,,,,0.86,0.82,-0.09,5337.0,0.7459852430555557,545527333882246.4
,0.133,14.07971466,,,,1.09,1.14,0.09,5945.0,0.7459852430555557,1623368589229352.0
1.8,,380.8,1.2,0.25,,1.5,13.9,-0.09,4553.0,0.7459852430555557,8.30271636131079e+16
,0.29162,7.416755,,,,,3.569,,4940.0,0.7459852430555557,7585791323893862.0
,0.3226,20.485435,,,,,3.569,,4940.0,0.7459852430555557,7585791323893862.0
,0.128,22.9221266,,,,1.06,1.1,-0.02,5986.0,0.7459852430555557,1553574986920723.5
,0.129,6.26406846,,,,0.77,0.74,-0.07,4903.0,0.7459852430555557,316454308143938.25
,0.232,3.59576964,,,,1.05,1.08,0.08,5860.0,0.7459852430555557,1375428360685824.0
,0.241,8.35390639,,,,0.87,0.82,-0.06,5352.0,0.7459852430555557,551686204129281.6
24.0,,,,,2700.0,2.5,,,10500.0,0.7459852430555557,1058782497621550.0
0.99,,3830.0,4.8,0.1,,0.993,,-0.059,5760.0,0.7459852430555557,1058782497621550.0
0.29,1.23,10.290994,0.091,,1100.0,0.96,1.35,-0.19,5800.0,0.1558413363233374,2062431396000000.0
,0.131,7.6847716,,,,0.93,0.9,0.03,5517.0,0.7459852430555557,750407134952312.0
3.5,,3600.0,3.6,,,0.46,,,5700.0,0.7459852430555557,1058782497621550.0
,0.102,18.1373829,,,,0.64,0.62,-0.09,4231.0,0.7459852430555557,123184334140752.2
1.778,,51.6385,0.2916,0.638,,1.238,1.345,0.131,6068.0,0.7459852430555557,2452600752273415.0
7.997,,2448.9,3.82,0.3829,,1.238,1.345,0.131,6068.0,0.7459852430555557,2452600752273415.0
,0.262,28.6851324,,,,1.03,1.04,0.06,5834.0,0.7459852430555557,1252946068523033.8
,0.144,0.96286738,,,,0.9,0.87,-0.07,5488.0,0.7459852430555557,686585956429784.8
,0.28524,17.848568,,,,1.13,1.534,,6186.0,0.7459852430555557,3445802501111870.5
,0.25243,26.13591,,,,1.13,1.534,,6186.0,0.7459852430555557,3445802501111870.5
,0.16859,11.189562,,,,1.13,1.534,,6186.0,0.7459852430555557,3445802501111870.5
,0.228,1.44259224,,,,1.58,1.95,-0.01,7044.0,0.7459852430555557,9361525225952614.0
,0.262,85.273256,,,,1.03,1.04,0.06,5831.0,0.7459852430555557,1250370861217202.2
,0.162,7.01075434,,,,1.13,1.19,0.01,6140.0,0.7459852430555557,2012646059650576.0
,0.112,5.94566534,,,,0.6,0.57,-0.06,4002.0,0.7459852430555557,83340873603192.39
,0.08,0.69297968,,,,1.12,1.18,0.04,6078.0,0.7459852430555557,1900232744834279.2
,0.112,4.41769648,,,,0.82,0.77,0.01,5030.0,0.7459852430555557,379536362146249.0
6.1,,851.8,1.76,0.4,167.4,1.0,,-0.18,5737.0,0.7459852430555557,1058782497621550.0
0.599,1.571,3.54387,0.0509,0.0,1601.9,1.404,1.625,0.19,6430.0,0.154489250875332,4513886371338906.0
0.95,,3.0925,0.045,0.022,1419.4,1.28,1.19,0.22,6260.0,0.7459852430555557,2174659445963536.0
,0.126,5.08274652,,,,0.95,0.86,0.09,5461.0,0.7459852430555557,657787488405108.1
,0.10571,6.827766,,,,0.587,0.52,,4204.0,0.7459852430555557,84461252360179.31
,0.0966,2.240508,,,,0.587,0.52,,4204.0,0.7459852430555557,84461252360179.31
,0.13,0.571308,0.011,0.0,,0.93,0.83,-0.28,5814.0,0.7459852430555557,787147815428085.9
,0.226,13.341245,0.064,0.0,,0.93,0.83,-0.28,5814.0,0.7459852430555557,787147815428085.9
,0.78828,49.183921,0.25,0.22,,0.89,2.192,,5854.0,0.7459852430555557,5642765105314651.0
,0.74545,190.323494,0.62,0.04,,0.89,2.192,,5854.0,0.7459852430555557,5642765105314651.0
,0.235,4.30655689,,,,1.22,1.34,0.09,6209.0,0.7459852430555557,2668678372991497.0
2.5,0.964,69.7546,0.37,0.833,,1.39,1.75,0.14,6370.0,2.790672719833748,5042359741680625.0
7.3,,675.47,1.68,0.184,,1.39,1.75,0.14,6370.0,0.7459852430555557,5042359741680625.0
5.1,,1928.0,3.03,0.53,112.3,0.99,0.705,0.19,5382.0,0.7459852430555557,417016277946196.0
5.16,,1293.0,2.41,0.5,173.7,1.04,1.11,-0.07,5902.0,0.7459852430555557,1495005458115464.5
,0.172,25.9422033,,,,0.81,0.77,-0.03,5044.0,0.7459852430555557,383779490494118.1
0.12347045,,,13.0,,,0.58,,,,0.7459852430555557,1058782497621550.0
9.1,,388.0,1.1,0.34,273.5,1.25,1.1,-0.12,6250.0,0.7459852430555557,1846313476562500.0
,0.254,14.13176026,,,,0.85,0.82,-0.09,5315.0,0.7459852430555557,536587782688860.2
,0.106,1.53818844,,,,0.76,0.73,-0.16,4940.0,0.7459852430555557,317360970778383.94
,0.067,3.43276598,,,,1.0,0.99,0.02,5765.0,0.7459852430555557,1082599035202692.4
,0.168,3.00516,0.038,0.0,,0.83,0.79,,4974.0,0.7459852430555557,382012264641566.8
,0.289,7.83445,0.073,0.0,,0.83,0.79,,4974.0,0.7459852430555557,382012264641566.8
,0.233,58.02125,0.276,0.0,,0.83,0.79,,4974.0,0.7459852430555557,382012264641566.8
0.03869211,,18.357,0.137,0.15,,0.92,0.78,-0.43,5713.0,0.7459852430555557,648106088888330.0
0.02705302,,25.648,0.172,,,0.92,0.78,-0.43,5713.0,0.7459852430555557,648106088888330.0
0.78,,14.3104,0.131,0.248,,1.48,2.44,0.27,,0.7459852430555557,1058782497621550.0
17.7,,2134.76,3.695,0.36,,1.48,2.44,0.27,,0.7459852430555557,1058782497621550.0
2.8,1.05,3.6314,0.0477,0.16,1508.9,1.14,1.61,0.05,5900.0,2.4187452758881327,3140941144810000.5
,0.197,32.5637069,,,,0.89,0.84,-0.03,5390.0,0.7459852430555557,595543697367695.9
4.4,,990.0,2.1,0.59,243.7,1.35,1.87,0.23,6000.0,0.7459852430555557,4531982400000001.0
4.8,,,1.1,,112.1,0.86,0.82,,5180.0,0.7459852430555557,484112998594624.0
,0.194,13.64618192,,,,0.91,0.87,-0.03,5485.0,0.7459852430555557,685085905742243.1
,0.944,1.6255222,,,,1.11,1.16,0.15,5963.0,0.7459852430555557,1701277725216027.8
,0.296,12.91375431,,,,1.15,1.22,0.03,6155.0,0.7459852430555557,2136150712838610.5
,0.32898,13.699087,,,,0.993,0.884,,5857.0,0.7459852430555557,919613686373066.8
,0.14034,4.309427,,,,0.993,0.884,,5857.0,0.7459852430555557,919613686373066.8
6.6,,345.4,1.01,0.18,,1.16,1.13,0.07,6424.0,0.7459852430555557,2174598159120748.0
,0.146,2.5904434,,,,0.92,0.88,0.03,5477.0,0.7459852430555557,696845192184363.2
,0.147,5.3227406,,,,0.92,0.88,0.03,5477.0,0.7459852430555557,696845192184363.2
,0.079,0.67737516,,,,1.01,1.02,0.05,5769.0,0.7459852430555557,1152398009208818.8
,0.08111,5.217738,,,,,0.88,,5524.0,0.7459852430555557,721074311447250.5
,0.09113,7.410935,,,,,0.88,,5524.0,0.7459852430555557,721074311447250.5
,0.059,5.24972541,,,,,0.88,,5524.0,0.7459852430555557,721074311447250.5
,0.114,4.89718784,,,,0.83,0.78,0.05,5071.0,0.7459852430555557,402312612181514.8
,0.118,11.89520511,,,,1.0,1.0,0.02,5778.0,0.7459852430555557,1114577187760656.0
,0.079,2.99793191,,,,1.21,1.35,0.0,6170.0,0.7459852430555557,2641241990790225.0
7.8,,605.2,1.7,0.08,,1.7,47.2,-0.29,4092.1,0.7459852430555557,6.246963233859017e+17
,0.3,14.08827448,,,,1.07,1.1,0.01,5987.0,0.7459852430555557,1554613386073679.0
0.503,1.224,3.361006,0.0421,0.054,1092.2,0.888,0.87,-0.2,5450.0,0.2742986888178029,667766325380625.0
,0.23967,17.028937,,,,1.15,1.103,,5835.0,0.7459852430555557,1410309613763852.2
,0.1695,6.846262,,,,1.15,1.103,,5835.0,0.7459852430555557,1410309613763852.2
,0.23603,67.831024,,,,1.15,1.103,,5835.0,0.7459852430555557,1410309613763852.2
,0.22691,43.130617,,,,1.15,1.103,,5835.0,0.7459852430555557,1410309613763852.2
,0.235,40.6069821,,,,1.0,1.0,0.03,5772.0,0.7459852430555557,1109954789888256.0
,0.272,5.11177904,,,,1.54,1.88,0.06,6846.0,0.7459852430555557,7763602259123443.0
,0.294,7.25696522,,,,1.21,1.59,0.19,5933.0,0.7459852430555557,3132504055963882.0
0.186,,55.806,0.2643,0.0,363.2,0.791,,-0.06,4969.0,0.7459852430555557,1058782497621550.0
,0.097509,7.267301,0.052,,,0.478,0.472,-0.28,3788.0,0.7459852430555557,45869486529189.66
,0.127582,13.342996,0.0781,,,0.478,0.472,-0.28,3788.0,0.7459852430555557,45869486529189.66
,0.097509,3.8867907,0.0343,,,0.478,0.472,-0.28,3788.0,0.7459852430555557,45869486529189.66
,0.115735,22.407704,0.11,,,0.478,0.472,-0.28,3788.0,0.7459852430555557,45869486529189.66
,0.0990277438268,,0.356,,,0.478,0.472,-0.28,3788.0,0.7459852430555557,45869486529189.66
